date,region,site,id,species,length,sex,oto_rad,oto_wt,age,SSTmean,SSTlo
17-Jul-14,NMI,Anatahan,SE-14-04-2375,Caranx_melampygus,284,M,312.072,0.0092,1,28.84,27.24
17-Jul-14,NMI,Anatahan,SE-14-04-2376,Caranx_melampygus,254,M,348.754,0.0072,1,28.84,27.24
17-Jul-14,NMI,Anatahan,SE-14-04-2377,Caranx_melampygus,293,M,311.523,0.0101,1,28.84,27.24
17-Jul-14,NMI,Anatahan,SE-14-04-2379,Caranx_melampygus,306,M,383.992,0.0101,1,28.84,27.24
17-Jul-14,NMI,Anatahan,SE-14-04-2380,Caranx_melampygus,380,M,535.511,0.0194,2,28.76,27.3
17-Jul-14,NMI,Anatahan,SE-14-04-2381,Caranx_melampygus,249,F,381.253,0.0094,1,28.84,27.24
17-Jul-14,NMI,Anatahan,SE-14-04-2382,Caranx_melampygus,412,F,715.693,0.0247,6,28.75,27.33
17-Jul-14,NMI,Anatahan,SE-14-04-2383,Caranx_melampygus,305,M,381.273,0.0097,1,28.84,27.24
17-Jul-14,NMI,Anatahan,SE-14-04-2384,Caranx_melampygus,278,M,448.172,0.0101,1,28.84,27.24
17-Jul-14,NMI,Anatahan,SE-14-04-2385,Caranx_melampygus,376,F,659.747,0.0215,4,28.71,27.25
17-Jul-14,NMI,Anatahan,SE-14-04-2386,Caranx_melampygus,284,M,312.983,0.01,1,28.84,27.24
23-Jun-14,MTMNM,Uracas,SE-14-04-245,Caranx_melampygus,410,F,875.078,0.0344,9,27.94,25.6
23-Jun-14,MTMNM,Uracas,SE-14-04-247,Caranx_melampygus,521,F,976.984,0.0388,11,27.95,25.6
23-Jun-14,MTMNM,Uracas,SE-14-04-248,Caranx_melampygus,652,F,980.927,0.0507,12,27.95,25.59
18-Jul-14,NMI,Anatahan,SE-14-04-2481,Caranx_melampygus,544,M,675.866,0.0337,5,28.71,27.26
18-Jul-14,NMI,Anatahan,SE-14-04-2482,Caranx_melampygus,538,M,702.165,0.0375,6,28.75,27.33
18-Jul-14,NMI,Anatahan,SE-14-04-2483,Caranx_melampygus,507,F,736.352,0.0295,6,28.75,27.33
18-Jul-14,NMI,Anatahan,SE-14-04-2484,Caranx_melampygus,620,M,1005.254,0.0473,9,28.72,27.25
18-Jul-14,NMI,Anatahan,SE-14-04-2485,Caranx_melampygus,472,F,693.618,0.0287,5,28.71,27.26
18-Jul-14,NMI,Anatahan,SE-14-04-2486,Caranx_melampygus,392,F,557.525,0.0185,3,28.74,27.33
18-Jul-14,NMI,Anatahan,SE-14-04-2487,Caranx_melampygus,373,F,545.691,0.0162,3,28.74,27.33
18-Jul-14,NMI,Anatahan,SE-14-04-2488,Caranx_melampygus,516,M,821.823,0.0358,8,28.73,27.29
18-Jul-14,NMI,Anatahan,SE-14-04-2489,Caranx_melampygus,390,M,570.674,0.0197,3,28.74,27.33
18-Jul-14,NMI,Anatahan,SE-14-04-2490,Caranx_melampygus,282,F,297.332,0.0113,1,28.84,27.24
18-Jul-14,NMI,Anatahan,SE-14-04-2491,Caranx_melampygus,275,F,365.677,0.0094,1,28.84,27.24
18-Jul-14,NMI,Anatahan,SE-14-04-2492,Caranx_melampygus,276,M,390.48,0.0099,1,28.84,27.24
18-Jul-14,NMI,Anatahan,SE-14-04-2493,Caranx_melampygus,278,F,410.804,0.0111,1,28.84,27.24
18-Jul-14,NMI,Anatahan,SE-14-04-2494,Caranx_melampygus,278,M,299.45,0.0091,1,28.84,27.24
18-Jul-14,NMI,Anatahan,SE-14-04-2495,Caranx_melampygus,269,M,300.248,0.0083,1,28.84,27.24
24-Jun-14,MTMNM,Maug,SE-14-04-395,Caranx_melampygus,595,M,773.829,0.0447,8,28.05,25.83
24-Jun-14,MTMNM,Maug,SE-14-04-467,Caranx_melampygus,611,M,832.342,0.0439,6,28.07,25.86
24-Jun-14,MTMNM,Maug,SE-14-04-468,Caranx_melampygus,571,M,863.9,0.0436,9,28.05,25.82
26-Jun-14,MTMNM,Maug,SE-14-04-703,Caranx_melampygus,617,F,1129.512,0.051,13,28.07,25.84
26-Jun-14,MTMNM,Maug,SE-14-04-704,Caranx_melampygus,539,F,892.829,0.0417,10,28.05,25.83
26-Jun-14,MTMNM,Maug,SE-14-04-705,Caranx_melampygus,559,F,1118.994,0.0498,16,28.09,25.87
26-Jun-14,MTMNM,Maug,SE-14-04-706,Caranx_melampygus,392,F,509.624,0.0176,2,28.04,25.88
26-Jun-14,MTMNM,Maug,SE-14-04-707,Caranx_melampygus,355,F,437.723,0.0159,2,28.04,25.88
26-Jun-14,MTMNM,Maug,SE-14-04-708,Caranx_melampygus,475,F,922.414,0.036,8,28.05,25.83
26-Jun-14,MTMNM,Maug,SE-14-04-709,Caranx_melampygus,365,F,439.183,0.0159,2,28.04,25.88
27-Jun-14,MTMNM,Maug,SE-14-04-802,Caranx_melampygus,414,F,714.657,0.0251,7,28.07,25.82
27-Jun-14,MTMNM,Maug,SE-14-04-803,Caranx_melampygus,495,F,834.972,0.0361,8,28.05,25.83
